date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-09-14 00:00:00,16,11.5,21.2,1,,220,7.3,29.6,1007.1,
2022-09-15 00:00:00,16.1,14.1,18.1,9.5,,242,8.3,31.5,1003.1,
2022-09-16 00:00:00,13.4,10.3,16.5,0.6,,242,12.8,38.9,1006.8,
2022-09-17 00:00:00,10.9,6.5,14.4,1.3,,233,11,35.2,1006.7,
2022-09-18 00:00:00,9.3,7.5,12,5.1,,243,19.8,44.5,1007.2,
2022-09-19 00:00:00,8.8,6.8,11.5,3.8,,229,13.1,35.2,1010.9,
2022-09-20 00:00:00,10.4,8.6,14.5,3,,244,14,31.5,1016.9,
2022-09-21 00:00:00,9.9,7.6,14.2,0,,240,13.8,31.5,1022.3,
2022-09-22 00:00:00,9.3,7.3,12.3,0.5,,233,9.8,22.2,1023.1,
2022-09-23 00:00:00,9.6,5.7,15.2,2.8,,246,6.6,20.4,1021,
2022-09-24 00:00:00,9.3,2.3,16.2,0,,47,4.2,16.7,1017.4,
2022-09-25 00:00:00,10.3,5.3,14,0,,31,3.6,13,1014,
2022-09-26 00:00:00,11.1,7.2,15.7,3.5,,68,3.4,14.8,1007.9,
2022-09-27 00:00:00,10.9,5.8,18.1,0,,56,8,22.2,1001.6,
2022-09-28 00:00:00,11.7,6.6,17.2,1.5,,220,9.7,33.3,1000.5,
2022-09-29 00:00:00,10,7,13.1,1.8,,63,6.7,16.7,1005.2,
2022-09-30 00:00:00,10.6,7.6,12.5,3.9,,358,10.1,25.9,1011.9,
2022-10-01 00:00:00,11.8,10.2,13.7,1.3,,196,6.2,29.6,1012.9,
2022-10-02 00:00:00,11.8,9.5,16.2,1,,247,18.8,44.5,1013.6,
2022-10-03 00:00:00,10.4,9.5,11.6,1.4,,252,23.6,51.8,1015.8,
2022-10-04 00:00:00,10.3,5.7,14.5,0.4,,253,14.9,38.9,1021,
2022-10-05 00:00:00,9.7,3.2,17.2,0,,263,4.8,20.4,1024.9,
2022-10-06 00:00:00,13.1,4.5,20.4,0,,258,8.5,37,1027.6,
2022-10-07 00:00:00,12.8,5.8,20.3,0,,34,7,20.4,1028.5,
2022-10-08 00:00:00,13,6.4,20.5,0,,239,8,25.9,1020.5,
2022-10-09 00:00:00,11.2,5.6,14.4,0,,287,10.4,27.8,1026.6,
2022-10-10 00:00:00,8.6,2.7,16.7,0,,40,9.8,27.8,1024.9,
2022-10-11 00:00:00,9.6,5.2,15.4,0,,255,7.7,27.8,1024.4,
2022-10-12 00:00:00,6.7,0.6,14,0,,40,6.6,20.4,1028,
2022-10-13 00:00:00,8.3,1.3,16.2,0,,38,7.3,20.4,1024.5,
2022-10-14 00:00:00,10.5,5,16.1,0.6,,32,4.3,13,1019.1,
2022-10-15 00:00:00,12.8,6.6,18.6,0,,20,6.5,18.5,1016.5,
2022-10-16 00:00:00,14.2,9.2,20.7,0,,298,4.8,16.7,1021.9,
2022-10-17 00:00:00,15.6,7.4,24.3,0,,48,3.9,13,1028.7,
2022-10-18 00:00:00,13.9,6.5,21.4,0,,246,8.3,25.9,1025.8,
2022-10-19 00:00:00,10.8,7.7,17.4,2.3,,258,13.7,42.6,1024.9,
2022-10-20 00:00:00,5.8,0.8,11.1,0.5,,23,9.4,25.9,1027.8,
2022-10-21 00:00:00,6.5,-0.1,12,0,,31,6.5,20.4,1020.2,
2022-10-22 00:00:00,9,4.2,11.9,2.5,,227,8,27.8,1016.6,
2022-10-23 00:00:00,12,7.6,17.5,4.6,,234,8,31.5,1020.1,
2022-10-24 00:00:00,12.6,5.6,20.5,0,,234,8.3,18.5,1016.8,
2022-10-25 00:00:00,13.4,10.5,17,2.3,,227,13.5,37,1017.7,
2022-10-26 00:00:00,10.9,5.9,18.4,0.3,,251,4.4,14.8,1022.4,
2022-10-27 00:00:00,10.3,3.9,18.7,0,,246,4.4,16.7,1028.2,
2022-10-28 00:00:00,11.3,3.8,20.3,0,,234,6.7,22.2,1027.2,
2022-10-29 00:00:00,12.8,7.6,18.5,0,,215,11.9,35.2,1023.9,
2022-10-30 00:00:00,13.2,7.7,21.6,0,,219,6.2,22.2,1021.7,
2022-10-31 00:00:00,12.5,7.2,20.6,0,,205,6.1,18.5,1021.6,
2022-11-01 00:00:00,10,5.8,16.5,0,,229,9.7,25.9,1019.7,
2022-11-02 00:00:00,11.8,8.6,16.4,0,,233,12.2,31.5,1022.5,
2022-11-03 00:00:00,8.6,2.5,14.3,0,,40,9.2,24.1,1021.8,
2022-11-04 00:00:00,10.8,6.7,15.3,0,,25,10.7,24.1,1008.8,
2022-11-05 00:00:00,8.9,8.3,12.1,4.3,,249,11.3,25.9,1014.2,
2022-11-06 00:00:00,7.9,6.3,9.5,0.2,,62,7.8,18.5,1021.1,
2022-11-07 00:00:00,8.1,3.6,11.9,0,,298,11.5,27.8,1018.7,
2022-11-08 00:00:00,6.9,0.9,16.1,0,,9,4.1,13,1019.9,
2022-11-09 00:00:00,6.1,-0.5,15.6,0,,341,2.3,13,1018.6,
2022-11-10 00:00:00,6.9,2,10.7,0.2,,219,8.7,27.8,1025.2,
2022-11-11 00:00:00,7.5,2,12.6,0,,220,9.7,25.9,1033,
2022-11-12 00:00:00,6.8,1.9,13.3,0,,209,8.4,18.5,1033.8,
2022-11-13 00:00:00,6.1,4,7,0,,54,8.3,20.4,1032.4,
2022-11-14 00:00:00,4.9,4.5,5.5,0,,58,11.3,22.2,1026.6,
2022-11-15 00:00:00,5.7,2.9,8.8,0,,58,4.9,13,1016.8,
2022-11-16 00:00:00,6,1.9,7.8,4.1,,44,10.4,31.5,1006.9,
2022-11-17 00:00:00,1.4,0.2,4.6,12.7,,46,21.2,37,1006.3,
2022-11-18 00:00:00,-0.6,-1.9,0.7,0.8,20,30,14.4,29.6,1005.9,
2022-11-19 00:00:00,-2.3,-5.3,-0.8,0.3,10,317,7.1,18.5,1014.4,
2022-11-20 00:00:00,-4.1,-8.4,-0.9,0,,23,4.2,13,1014,
2022-11-21 00:00:00,0.3,-4.4,3,0,10,14,5,14.8,1008.5,
2022-11-22 00:00:00,0.9,-2.6,4.9,0,,34,12,27.8,1007.1,
2022-11-23 00:00:00,0.1,-1.1,2.8,0,,45,15,31.5,1007.8,
2022-11-24 00:00:00,0.3,0,1.2,4.1,,246,8.2,20.4,1012.3,
2022-11-25 00:00:00,3.1,0.6,5.4,2.8,,206,5.7,14.8,1020,
2022-11-26 00:00:00,3.8,-0.3,5.8,0,,242,7.4,20.4,1026.9,
2022-11-27 00:00:00,2.8,1.8,5.3,0,,12,5.3,18.5,1030.5,
2022-11-28 00:00:00,1.9,-2,5.1,0,,32,11.3,24.1,1024.1,
2022-11-29 00:00:00,-1.8,-4.2,0.3,0,,42,11.5,24.1,1025.2,
2022-11-30 00:00:00,-1,-1.7,0,0,,60,15.7,27.8,1028.7,
2022-12-01 00:00:00,0.7,-0.5,1.2,0,,53,15.5,29.6,1028.3,
2022-12-02 00:00:00,-1.4,-2,0.7,0.3,,48,16.6,29.6,1027,
2022-12-03 00:00:00,-0.7,-1.2,0.2,0,,43,12,25.9,1026.5,
2022-12-04 00:00:00,1.3,-0.1,3.3,0,,40,18.3,31.5,1024.4,
2022-12-05 00:00:00,2.4,0.4,5.7,0,,64,11.5,27.8,1021.7,
2022-12-06 00:00:00,3,2,4,5.3,,256,10.4,31.5,1015.2,
2022-12-07 00:00:00,2.1,1,3.5,3.6,,225,16.4,33.3,1012.5,
2022-12-08 00:00:00,2.1,-0.1,4,0.5,,269,5.9,18.5,1012.7,
2022-12-09 00:00:00,1.4,-0.3,4.6,0,,34,7.4,27.8,1008.6,
2022-12-10 00:00:00,0.4,0,1.1,6.6,30,22,7.7,24.1,1006.1,
2022-12-11 00:00:00,-1.4,-3.4,0.4,4.1,51,295,12.3,31.5,1004.7,
2022-12-12 00:00:00,-2.7,-3.6,-1.1,6.6,,226,20.5,38.9,1006.7,
2022-12-13 00:00:00,-3.9,-7,-1.1,1.5,211,233,15.9,38.9,1014,
2022-12-14 00:00:00,-7.7,-13.1,-3,5.3,,29,8.3,25.9,1011,
2022-12-15 00:00:00,-2.5,-3.6,-1.8,1.1,,234,8.1,29.6,1010.4,
2022-12-16 00:00:00,-1.7,-3.1,-0.4,1.5,211,337,11.6,31.5,1010.4,
2022-12-17 00:00:00,-3.9,-4.7,-1.5,8.9,290,250,12.2,25.9,1023.3,
2022-12-18 00:00:00,-6,-11.2,-1.3,1.3,279,267,9.9,25.9,1038.7,
2022-12-19 00:00:00,-9.8,-13.2,-6.9,0,269,30,7.4,18.5,1036.6,
2022-12-20 00:00:00,-1.9,-10.4,1.2,0,231,215,6.9,16.7,1026,
2022-12-21 00:00:00,-1.3,-6,1.5,1,201,205,6.4,16.7,1018.6,
2022-12-22 00:00:00,2.5,0.5,5.2,0,170,201,4.1,16.7,1012.6,
2022-12-23 00:00:00,3.6,1.4,5.6,0.7,,222,5.9,22.2,1009.2,
2022-12-24 00:00:00,4.4,1.7,6.6,5.9,,227,12.4,40.8,1011.3,
2022-12-25 00:00:00,4.9,1.8,9.8,1.8,,235,8.7,22.2,1022.1,
2022-12-26 00:00:00,4.7,0.2,8.8,2.1,,244,8.4,27.8,1017.4,
2022-12-27 00:00:00,4.8,1.8,9.1,2,,240,22.5,50,1023,
2022-12-28 00:00:00,2.1,-2.3,7.3,0.3,,221,8.2,22.2,1023.9,
2022-12-29 00:00:00,3.8,-0.6,10.5,0,,222,6.7,20.4,1016.5,
2022-12-30 00:00:00,2.2,-1.8,8.1,0,,259,7.1,18.5,1019.2,
2022-12-31 00:00:00,6.2,-1.7,12.4,0,,240,8.9,33.3,1019.9,
2023-01-01 00:00:00,7.8,2.5,15.3,0,,208,5.3,20.4,1023.1,
2023-01-02 00:00:00,4.5,-0.7,12.7,0,,148,4.8,18.5,1023.4,
2023-01-03 00:00:00,6.3,3.2,9.3,0,,234,13.1,31.5,1027.9,
2023-01-04 00:00:00,3.3,-2.3,8.5,0.2,,227,10.7,42.6,1025.3,
2023-01-05 00:00:00,8.1,5,10,1.3,,245,30.3,57.4,1012.3,
2023-01-06 00:00:00,4.1,2.2,7.5,0.4,,240,12.7,40.8,1022,
2023-01-07 00:00:00,5.2,-0.5,11.3,0.5,,269,7.4,24.1,1021.6,
2023-01-08 00:00:00,1.9,-1.3,6.4,0,,28,7.9,18.5,1014.4,
2023-01-09 00:00:00,4.8,0,8.7,1.2,,6,8,20.4,1005.4,
2023-01-10 00:00:00,4.4,3.9,7.2,5.6,,264,8,20.4,1015,
2023-01-11 00:00:00,3.3,-0.1,7,7.6,,111,5.4,14.8,1020,
2023-01-12 00:00:00,4.7,-0.2,9.2,0,,219,8.3,22.2,1018.8,
2023-01-13 00:00:00,5.9,-0.5,10.3,1,,210,10.6,29.6,1014.8,
2023-01-14 00:00:00,3.9,-1.5,8.5,2.5,,218,8.3,25.9,1019.2,
2023-01-15 00:00:00,4.8,-1.1,8.8,5.8,,191,11.1,29.6,1009.2,
2023-01-16 00:00:00,2,-1.1,5.8,4.3,,23,8,22.2,1002.1,
2023-01-17 00:00:00,2.3,-1.4,7.1,0.8,,1,8.3,24.1,992.6,
2023-01-18 00:00:00,1.3,-0.8,3,4.8,,280,12.5,31.5,994.2,
2023-01-19 00:00:00,0.2,-1.1,2.5,1.8,,321,4.8,18.5,1006.4,
2023-01-20 00:00:00,-0.8,-3.4,0.3,4.3,30,324,6,24.1,1014.2,
2023-01-21 00:00:00,-0.1,-0.6,0.5,5.1,,258,6.7,24.1,1017.1,
2023-01-22 00:00:00,0.5,-0.5,1,0,79,47,10.7,27.8,1027.3,
2023-01-23 00:00:00,1.5,0.5,2.2,0.8,51,47,8.1,25.9,1035.3,
2023-01-24 00:00:00,1.7,0.9,2.2,1.5,,49,15.8,29.6,1038.1,
2023-01-25 00:00:00,0.7,0.1,1.8,0.3,,78,7.4,24.1,1033.4,
2023-01-26 00:00:00,-0.6,-1.2,0.8,0,,54,8.3,18.5,1022.7,
2023-01-27 00:00:00,-0.7,-1.5,0,0,,28,14.1,27.8,1021,
2023-01-28 00:00:00,-1.1,-1.6,-0.6,0,,3,10.4,25.9,1025,
2023-01-29 00:00:00,-1.9,-2.7,-0.6,0,10,250,16.2,31.5,1025.8,
2023-01-30 00:00:00,-0.5,-3.9,2,4.1,,228,23.2,50,1011.7,
2023-01-31 00:00:00,1.3,0.5,2.4,1.3,,237,22.4,42.6,1014.2,
2023-02-01 00:00:00,2.2,1.2,3.7,6.3,,235,27.4,48.2,1011.2,
2023-02-02 00:00:00,1.9,0.6,3.5,5.1,,247,24.9,53.7,1012.8,
2023-02-03 00:00:00,0.4,-1.4,2.6,9.9,,225,16.5,50,1016.7,
2023-02-04 00:00:00,-0.5,-3,2.3,4.3,,303,21.4,44.5,1023.5,
2023-02-05 00:00:00,-4.8,-9.4,-2,1.8,71,308,10.3,24.1,1038,
2023-02-06 00:00:00,-5.6,-11.1,-2.7,0,,359,5.9,14.8,1041.2,
2023-02-07 00:00:00,-7.1,-13.4,-3.1,0,,218,6.5,18.5,1043.3,
2023-02-08 00:00:00,-2.8,-8.1,1,0,41,59,8.6,25.9,1045.2,
2023-02-09 00:00:00,-5.6,-11.8,1.6,0,,327,4.4,13,1040.4,
2023-02-10 00:00:00,-3.1,-9.6,1.7,0,,230,11.8,33.3,1036.9,
2023-02-11 00:00:00,0.6,-4.1,3.2,0.5,20,229,20.9,46.3,1030.5,
2023-02-12 00:00:00,2,-1.2,5.2,1.3,,272,8.6,31.5,1036.2,
2023-02-13 00:00:00,2.9,-1.3,5.2,0,,226,12.2,31.5,1037.3,
2023-02-14 00:00:00,3.6,2.5,4.8,0,,257,11.6,27.8,1036.4,
2023-02-15 00:00:00,3.4,-1,8.2,0,,36,7.1,18.5,1032.2,
2023-02-16 00:00:00,2.6,-3.7,9.1,0,,219,13.9,33.3,1025.7,
2023-02-17 00:00:00,5.6,0.8,10.1,3.9,,217,18.8,57.4,1019.1,
2023-02-18 00:00:00,8.1,5.1,10.8,1.5,,245,33.6,63,1013.6,
2023-02-19 00:00:00,4.8,0.3,9.5,5.8,,253,19.7,46.3,1015.9,
2023-02-20 00:00:00,5,0.3,10.5,0.4,,232,31.1,57.4,1017.7,
2023-02-21 00:00:00,8.2,4.2,11,0.8,,254,28.7,59.3,1012,
2023-02-22 00:00:00,4.3,0.8,8.5,1.8,,278,8.1,24.1,1018.7,
2023-02-23 00:00:00,2.8,-1.4,7.5,0.3,,24,11.2,27.8,1017.3,
2023-02-24 00:00:00,6.5,3.3,10.4,8,,238,9.4,29.6,1005.1,
2023-02-25 00:00:00,3.6,0.9,6.7,4.3,,236,22.7,51.8,997.7,
2023-02-26 00:00:00,0.3,-0.5,2,0.5,,301,13.1,35.2,1013.5,
2023-02-27 00:00:00,0.2,-1,1.2,0,,15,11,24.1,1026.3,
2023-02-28 00:00:00,-0.9,-3.7,2.4,0,,39,8.2,25.9,1031.5,
2023-03-01 00:00:00,-0.6,-6.3,6,0,,42,5.5,20.4,1029.2,
2023-03-02 00:00:00,1,-5.8,8.3,0,,37,6.6,24.1,1024.2,
2023-03-03 00:00:00,0.1,-4.7,2,0,,239,12,27.8,1020.5,
2023-03-04 00:00:00,0.6,-0.5,2.3,0.9,,238,24.3,44.5,1015.8,
2023-03-05 00:00:00,0.3,-1,2.4,0.3,,244,13.8,40.8,1011.8,
2023-03-06 00:00:00,1.2,-1.6,5.6,1,,220,12.2,33.3,1006.9,
2023-03-07 00:00:00,3.2,-1.5,6.4,0,,206,13.2,42.6,1002.5,
2023-03-08 00:00:00,5.7,3.6,9.1,0,,227,19.9,40.8,1000,
2023-03-09 00:00:00,7,4.2,9.5,3.7,,250,12.3,40.8,996.9,
2023-03-10 00:00:00,9.6,2,17.5,5.6,,227,11.8,33.3,996,
2023-03-11 00:00:00,2.4,-1.7,10,1,,246,25.8,55.5,998.5,
2023-03-12 00:00:00,1.4,-2.4,5.3,1.3,10,230,18.6,44.5,1014.2,
2023-03-13 00:00:00,8.2,1.6,14,0,,219,14.8,42.6,1010.1,
2023-03-14 00:00:00,8.8,4,14.4,0,,239,11.5,38.9,1000.1,
2023-03-15 00:00:00,3.8,1.3,8.2,0.1,,272,16.5,37,1013,
2023-03-16 00:00:00,1.6,-2.3,5.8,0.2,,252,9.3,27.8,1023.7,
2023-03-17 00:00:00,3.2,-5.2,11.1,0,,49,10,29.6,1024,
2023-03-18 00:00:00,5.9,-1.7,14.2,0,,35,8.3,20.4,1019.6,
2023-03-19 00:00:00,7.2,-1.5,15.7,0,,49,3.7,18.5,1018.7,
2023-03-20 00:00:00,8.8,2.9,14.7,0,,235,9.9,29.6,1017.5,
2023-03-21 00:00:00,8.6,7,10.2,4.4,,244,8.9,25.9,1017.2,
2023-03-22 00:00:00,9.7,4.5,17,1,,240,6.5,25.9,1014.8,
2023-03-23 00:00:00,12.3,4.4,19.9,0,,252,8.6,42.6,1011.7,
2023-03-24 00:00:00,14.9,11.3,21.1,0,,220,10.9,29.6,1008.6,
2023-03-25 00:00:00,10.9,7,15.6,0.3,,235,15.8,38.9,1006.6,
2023-03-26 00:00:00,9.3,5.9,12.5,0.2,,232,18.8,48.2,1005.8,
2023-03-27 00:00:00,4.3,0.6,9.3,1,,331,15.2,42.6,1005.5,
2023-03-28 00:00:00,-0.3,-4.1,3.4,1.8,20,265,20.7,55.5,1018.1,
2023-03-29 00:00:00,1.7,-5.8,8.3,0.3,10,220,11,31.5,1023.2,
2023-03-30 00:00:00,8,-0.7,14.7,0,,222,9.7,31.5,1014.7,
2023-03-31 00:00:00,11.5,8.4,15.6,1.3,,228,17.5,42.6,1005.4,
2023-04-01 00:00:00,9.6,7.8,12.9,0,,234,18,42.6,1001.1,
2023-04-02 00:00:00,5.6,2.9,9.2,0.5,,324,11.8,31.5,1012.5,
2023-04-03 00:00:00,1.6,0.1,3.5,2.9,,341,15.3,33.3,1024.1,
2023-04-04 00:00:00,0.8,-1.1,3.4,0,,346,14.1,29.6,1024.6,
2023-04-05 00:00:00,0.6,-5.2,4.7,0,,311,8.1,22.2,1023,
2023-04-06 00:00:00,0.1,-3.3,2.9,0,,313,12.1,25.9,1021.1,
2023-04-07 00:00:00,1.5,0.1,2.8,8.3,,216,11.7,25.9,1017.6,
2023-04-08 00:00:00,3.8,1.3,6.3,2.3,,41,13.5,31.5,1022.7,
2023-04-09 00:00:00,7.6,2.3,11.7,0,,43,4.4,20.4,1024.9,
2023-04-10 00:00:00,8.3,5.5,13,1.3,,217,11.3,25.9,1024.2,
2023-04-11 00:00:00,8.1,1.6,15.4,3.8,,357,11.6,29.6,1014.2,
2023-04-12 00:00:00,7.7,4.4,11.6,2,,251,11.3,27.8,1010.4,
2023-04-13 00:00:00,9,1.3,16.3,0,,15,7.7,20.4,1006.5,
2023-04-14 00:00:00,11.9,7,17.1,0.5,,61,19.3,50,1004.4,
2023-04-15 00:00:00,9.9,5.2,15.2,0,,41,10,29.6,1007.1,
2023-04-16 00:00:00,9.2,1.8,15.8,0,,276,6.9,22.2,1016.7,
2023-04-17 00:00:00,9.3,5.9,12.3,0,,33,13.6,31.5,1019.8,
2023-04-18 00:00:00,11.4,8.9,14.7,1.1,,30,20.1,37,1021.3,
2023-04-19 00:00:00,8.6,7,12.8,1.5,,344,9.4,22.2,1018.1,
2023-04-20 00:00:00,10.1,4.4,14.7,2.4,,22,7,31.5,1019.3,
2023-04-21 00:00:00,11.4,4.4,17.4,0,,25,7.4,25.9,1017.9,
2023-04-22 00:00:00,11.9,2.8,19.4,0,,54,5.8,22.2,1015.6,
2023-04-23 00:00:00,14.2,3.5,22.5,0,,215,5.5,20.4,1012,
2023-04-24 00:00:00,13.2,5.5,20.5,0,,2,9.5,27.8,1006.7,
2023-04-25 00:00:00,9.1,4.5,11.9,4.8,,270,12.3,31.5,1007.5,
2023-04-26 00:00:00,6.4,2.3,9.7,1,,273,18.6,40.8,1014.6,
2023-04-27 00:00:00,5.9,0.9,9.6,0.3,,243,8.9,27.8,1020.9,
2023-04-28 00:00:00,9.4,1.6,16,0,,47,6.7,24.1,1020.3,
2023-04-29 00:00:00,10.6,4.7,15.5,0,,6,5.9,20.4,1015,
2023-04-30 00:00:00,11.7,8.3,15.6,1.7,,290,14.4,33.3,1018.9,
2023-05-01 00:00:00,10.7,0.4,18.5,0.3,,58,11.6,33.3,1020.5,
2023-05-02 00:00:00,12.4,5,20.6,5.4,,111,9.8,31.5,1019.1,
2023-05-03 00:00:00,10.5,9.6,12.8,11.7,,4,5.6,18.5,1025.7,
2023-05-04 00:00:00,10.7,4.5,15.5,1.5,,50,8.6,27.8,1025,
2023-05-05 00:00:00,12.4,4.7,18.4,0,,35,10.8,29.6,1021.7,
2023-05-06 00:00:00,11.1,7.7,14.9,11.9,,8,15,33.3,1018.3,
2023-05-07 00:00:00,7.3,6,12.3,0,,14,15.3,29.6,1023.2,
2023-05-08 00:00:00,7.1,4.5,11.2,0,,54,18.5,40.8,1029.4,
2023-05-09 00:00:00,9.4,0.9,16,0,,62,19.7,44.5,1025.6,
2023-05-10 00:00:00,11.8,2.6,18.6,0,,40,15.3,38.9,1019,
2023-05-11 00:00:00,13.3,6,20.1,0,,45,17,40.8,1018.7,
2023-05-12 00:00:00,13.7,7,19.6,0,,45,20.9,46.3,1020,
2023-05-13 00:00:00,12.7,6.5,18.2,0,,54,17,38.9,1022.6,
2023-05-14 00:00:00,13.4,5,20.2,0,,50,13.1,37,1018.9,
2023-05-15 00:00:00,13.4,10.8,17.5,8.4,,83,11,25.9,1009.1,
2023-05-16 00:00:00,13.9,7.5,19.5,1.5,,72,8,25.9,1012.6,
2023-05-17 00:00:00,10.7,8.9,13.6,10.9,,299,13.1,29.6,1016.8,
2023-05-18 00:00:00,8.4,6.9,9.3,18.8,,13,8.9,22.2,1025.6,
2023-05-19 00:00:00,10.3,8,12,5.6,,55,10.5,24.1,1026.8,
2023-05-20 00:00:00,14.9,10.3,21.5,0,,50,16.5,38.9,1024.6,
2023-05-21 00:00:00,18.1,13.4,23,0,,44,18.8,42.6,1020.3,
2023-05-22 00:00:00,15.7,7.6,21.1,0,,38,15.6,38.9,1017.7,
2023-05-23 00:00:00,16.4,8.5,23.7,0.3,,31,9.5,22.2,1013.1,
2023-05-24 00:00:00,14.1,12.8,18,1.8,,250,12.5,29.6,1017.2,
2023-05-25 00:00:00,12.9,11.5,14.7,0,,248,10.1,20.4,1023.1,
2023-05-26 00:00:00,15.9,10.8,20.4,0,,263,10.6,24.1,1022.7,
2023-05-27 00:00:00,14.6,7.5,19.2,3.6,,16,9.8,24.1,1024.4,
2023-05-28 00:00:00,14.2,5.7,20.5,0,,33,14.1,33.3,1020.8,
2023-05-29 00:00:00,16.1,8.5,22.5,0,,30,6.3,22.2,1018.7,
2023-05-30 00:00:00,16,9.3,21.5,1.1,,330,8.1,25.9,1020,
2023-05-31 00:00:00,16.3,7.5,22.5,0,,31,6,20.4,1022.3,
2023-06-01 00:00:00,17.2,7.9,26.1,0,,230,6.9,27.8,1016.3,
2023-06-02 00:00:00,15.2,10.4,22.3,0,,297,12.4,33.3,1015.7,
2023-06-03 00:00:00,12.5,6,17.7,0,,35,13.1,33.3,1022.5,
2023-06-04 00:00:00,14.8,6.5,21.7,0,,26,10.5,29.6,1021.7,
2023-06-05 00:00:00,17.9,8.4,24.1,0,,39,11.7,31.5,1021,
2023-06-06 00:00:00,17.7,14.7,21.5,0.5,,33,11.1,25.9,1018.5,
2023-06-07 00:00:00,18.4,15.7,23.1,0.3,,34,12.5,22.2,1017,
2023-06-08 00:00:00,17.1,11.9,22.5,0,,37,10.6,31.5,1016.4,
2023-06-09 00:00:00,18.6,15.9,24.2,1,,44,11.4,25.9,1013.7,
2023-06-10 00:00:00,18.6,14.5,22.7,0.5,,40,19.1,35.2,1015.2,
2023-06-11 00:00:00,17.9,14.3,22.5,0.8,,41,22.4,42.6,1018.8,
2023-06-12 00:00:00,14.8,10.3,19.8,0,,45,17.1,40.8,1020.2,
2023-06-13 00:00:00,12.2,6.7,16.5,0,,42,12.2,27.8,1017.4,
2023-06-14 00:00:00,13.1,9.3,17,0,,345,7.2,24.1,1016.8,
2023-06-15 00:00:00,16,8.4,22.4,1.5,,294,5.3,16.7,1017.2,
2023-06-16 00:00:00,17.3,9.8,22.3,0,,356,5.7,18.5,1014.6,
2023-06-17 00:00:00,17.6,10.4,23.2,0,,254,11.1,27.8,1013,
2023-06-18 00:00:00,17.6,10.3,23.9,0,,266,7.9,25.9,1015.3,
2023-06-19 00:00:00,20.1,10.7,27.3,0,,355,5.1,20.4,1016.3,
2023-06-20 00:00:00,22.7,12.6,30.3,0,,56,5.7,22.2,1016.4,
2023-06-21 00:00:00,23.4,17,29.5,0.5,,52,6.6,18.5,1016.5,
2023-06-22 00:00:00,23.8,18.1,29.6,0,,341,8,20.4,1018.2,
2023-06-23 00:00:00,21.3,18,25.8,7.9,,42,7.6,33.3,1014.7,
2023-06-24 00:00:00,17.2,14.7,21.6,1,,259,8.8,24.1,1020.2,
2023-06-25 00:00:00,19.4,11.5,25.6,0,,254,8.9,24.1,1019,
2023-06-26 00:00:00,20.7,12,26.8,0,,223,5.9,22.2,1015.5,
2023-06-27 00:00:00,17.6,12.5,24,13.2,,257,16.7,40.8,1013.4,
2023-06-28 00:00:00,14.8,9.3,20.6,2.4,,242,19.2,42.6,1014.8,
2023-06-29 00:00:00,18.3,13.5,24,3.6,,235,12.9,29.6,1015.5,
2023-06-30 00:00:00,20.9,12.4,26.7,0,,255,8.3,29.6,1011.3,
2023-07-01 00:00:00,19.9,16.6,24.3,13.5,,276,5.6,22.2,1008,
2023-07-02 00:00:00,19.4,15.7,24.3,5.6,,251,12,37,1007.6,
2023-07-03 00:00:00,20.3,14.4,25.6,0,,240,13.7,42.6,1012.3,
2023-07-04 00:00:00,21.5,15.7,26.4,0.1,,271,9.7,33.3,1014.2,
2023-07-05 00:00:00,21.2,14.6,29.6,7.1,,57,8.2,22.2,1014.5,
2023-07-06 00:00:00,17.8,14.1,22.4,0,,247,7.4,24.1,1018.1,
2023-07-07 00:00:00,19.1,10.8,25.3,0,,332,6.8,20.4,1022.2,
2023-07-08 00:00:00,20.1,10.6,27.6,0,,239,4,16.7,1022.2,
2023-07-09 00:00:00,21.8,12.2,29.6,0,,261,9.1,31.5,1020.6,
2023-07-10 00:00:00,21.5,13.1,28.5,0,,319,8.2,25.9,1019.1,
2023-07-11 00:00:00,22.1,17.1,27.1,0,,251,14.6,38.9,1016.8,
2023-07-12 00:00:00,21.3,12.4,28.3,0.3,,278,8.7,31.5,1012.8,
2023-07-13 00:00:00,19.6,16.1,25.5,6.1,,272,9.3,24.1,1014.2,
2023-07-14 00:00:00,20,13.4,26.4,0,,233,5.9,22.2,1018.3,
2023-07-15 00:00:00,23.3,14.3,31.2,0,,52,5.5,20.4,1015.7,
2023-07-16 00:00:00,25.5,15.5,32.1,0,,332,8.1,31.5,1014.7,
2023-07-17 00:00:00,20.1,18.1,28.5,9.9,,327,9.4,24.1,1017.8,
2023-07-18 00:00:00,20.3,15.6,25.4,0,,266,11.1,31.5,1018.7,
2023-07-19 00:00:00,21.8,13.9,29,0,,311,9.2,33.3,1011.3,
2023-07-20 00:00:00,18.6,15.1,25.4,0.5,,242,12.4,37,1011.2,
2023-07-21 00:00:00,18.4,12.4,24.1,5.1,,30,5.3,22.2,1012.8,
2023-07-22 00:00:00,19.1,15.7,23.8,2.3,,252,13.6,37,1013.7,
2023-07-23 00:00:00,20.2,10.7,27.5,0,,221,9.3,33.3,1014.6,
2023-07-24 00:00:00,22.9,16.7,30,0.7,,210,11.2,35.2,1008.1,
2023-07-25 00:00:00,19.2,15.7,25.2,6.1,,233,10.3,27.8,1003.7,
